food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit,unit_serving_energy_kj,unit_serving_energy_kcal,unit_serving_carb_g,unit_serving_protein_g,unit_serving_fat_g,unit_serving_freesugar_g,unit_serving_fibre_g,unit_serving_sfa_mg,unit_serving_mufa_mg,unit_serving_pufa_mg,unit_serving_cholesterol_mg,unit_serving_calcium_mg,unit_serving_phosphorus_mg,unit_serving_magnesium_mg,unit_serving_sodium_mg,unit_serving_potassium_mg,unit_serving_iron_mg,unit_serving_copper_mg,unit_serving_selenium_ug,unit_serving_chromium_mg,unit_serving_manganese_mg,unit_serving_molybdenum_mg,unit_serving_zinc_mg,unit_serving_vita_ug,unit_serving_vite_mg,unit_serving_vitd2_ug,unit_serving_vitd3_ug,unit_serving_vitk1_ug,unit_serving_vitk2_ug,unit_serving_folate_ug,unit_serving_vitb1_mg,unit_serving_vitb2_mg,unit_serving_vitb3_mg,unit_serving_vitb5_mg,unit_serving_vitb6_mg,unit_serving_vitb7_ug,unit_serving_vitb9_ug,unit_serving_vitc_mg,unit_serving_carotenoids_ug
BFP372,Apricot fool,bfp_manual,1004.77,240.79,33.64,1.54,11.35,21.29,1.0,6722.0,3470.69,501.09,27.58,26.37,38.89,8.64,8.28,105.45,0.73,0.14,0.57,0.0,0.11,0.03,0.21,104.79,0.62,1.06,0.0,1.45,0.0,5.02,0.02,0.06,0.47,0.23,0.04,0.79,5.02,0.64,1198.22,tall stemmed glass,2295.39,550.09,76.85,3.51,25.92,48.63,2.28,15356.4,7928.78,1144.74,63.0,60.24,88.85,19.73,18.91,240.89,1.66,0.32,1.31,0.01,0.24,0.06,0.47,239.4,1.43,2.43,0.0,3.31,0.0,11.46,0.04,0.13,1.08,0.52,0.09,1.8,11.46,1.47,2737.32
BFP373,Pavlova,bfp_manual,838.74,200.6,21.84,1.84,12.29,20.37,0.06,7679.78,3559.92,354.64,31.94,23.0,26.37,6.3,26.34,86.9,0.25,0.03,2.0,0.0,0.05,0.0,0.13,121.36,0.4,0.12,0.1,0.16,0.0,5.3,0.01,0.07,0.13,0.22,0.03,1.01,5.3,6.57,105.08,meringue,3033.3,725.45,79.0,6.67,44.44,73.66,0.21,27773.93,12874.47,1282.56,115.5,83.19,95.38,22.79,95.26,314.27,0.92,0.1,7.22,0.0,0.17,0.01,0.47,438.9,1.46,0.44,0.36,0.59,0.0,19.18,0.05,0.26,0.48,0.8,0.11,3.66,19.18,23.78,380.02
BFP379,Apple crumb pudding,bfp_manual,926.97,220.85,35.17,1.54,8.87,27.69,1.33,5353.37,2144.81,379.57,21.68,38.49,26.04,10.25,59.36,159.24,1.05,0.08,1.28,0.0,0.14,0.44,0.22,97.51,0.24,0.51,0.0,1.81,0.0,8.01,0.05,0.03,0.34,0.05,0.04,0.16,8.01,3.66,166.66,small plate,910.74,216.99,34.55,1.51,8.72,27.21,1.3,5259.69,2107.27,372.92,21.3,37.81,25.59,10.07,58.32,156.45,1.03,0.08,1.26,0.0,0.14,0.43,0.22,95.8,0.23,0.5,0.0,1.77,0.0,7.86,0.04,0.03,0.33,0.05,0.04,0.16,7.86,3.6,163.74
BFP382,Hot lemon souffle,bfp_manual,650.28,155.25,16.31,5.29,7.93,12.07,0.14,4130.3,2335.07,566.49,116.79,48.77,90.5,9.2,47.75,106.74,0.55,0.04,9.89,0.0,0.04,0.01,0.33,100.54,0.45,0.38,0.54,0.64,4.46,17.04,0.04,0.09,0.15,0.71,0.05,8.12,17.04,10.64,127.65,bowl,790.09,188.63,19.82,6.43,9.64,14.66,0.17,5018.31,2837.11,688.29,141.9,59.25,109.96,11.17,58.02,129.69,0.67,0.05,12.02,0.0,0.05,0.01,0.4,122.16,0.55,0.46,0.66,0.77,5.42,20.7,0.05,0.1,0.19,0.86,0.06,9.87,20.7,12.93,155.1
BFP388,Chum chum,bfp_manual,551.69,130.05,28.27,1.52,1.92,27.84,0.02,1156.57,518.66,60.96,0.1,62.58,49.4,5.13,16.65,64.67,0.13,0.05,0.58,0.0,0.01,0.0,0.21,0.19,0.09,0.04,0.0,0.01,0.0,3.27,0.02,0.06,0.05,0.19,0.02,0.84,3.27,0.86,86.52,piece,1719.89,405.44,88.13,4.73,5.98,86.8,0.05,3605.6,1616.94,190.05,0.3,195.11,154.02,16.01,51.91,201.62,0.4,0.14,1.8,0.01,0.02,0.01,0.66,0.6,0.29,0.12,0.0,0.02,0.0,10.2,0.05,0.19,0.14,0.58,0.07,2.63,10.2,2.69,269.73
BFP389,Dil bahar,bfp_manual,551.69,130.05,28.27,1.52,1.92,27.84,0.02,1156.57,518.66,60.96,0.1,62.58,49.4,5.13,16.65,64.67,0.13,0.05,0.58,0.0,0.01,0.0,0.21,0.19,0.09,0.04,0.0,0.01,0.0,3.27,0.02,0.06,0.05,0.19,0.02,0.84,3.27,0.86,86.52,piece,1719.89,405.44,88.13,4.73,5.98,86.8,0.05,3605.6,1616.94,190.05,0.3,195.11,154.02,16.01,51.91,201.62,0.4,0.14,1.8,0.01,0.02,0.01,0.66,0.6,0.29,0.12,0.0,0.02,0.0,10.2,0.05,0.19,0.14,0.58,0.07,2.63,10.2,2.69,269.73
BFP390,Rasbhari,bfp_manual,551.69,130.05,28.27,1.52,1.92,27.84,0.02,1156.57,518.66,60.96,0.1,62.58,49.4,5.13,16.65,64.67,0.13,0.05,0.58,0.0,0.01,0.0,0.21,0.19,0.09,0.04,0.0,0.01,0.0,3.27,0.02,0.06,0.05,0.19,0.02,0.84,3.27,0.86,86.52,piece,1719.89,405.44,88.13,4.73,5.98,86.8,0.05,3605.6,1616.94,190.05,0.3,195.11,154.02,16.01,51.91,201.62,0.4,0.14,1.8,0.01,0.02,0.01,0.66,0.6,0.29,0.12,0.0,0.02,0.0,10.2,0.05,0.19,0.14,0.58,0.07,2.63,10.2,2.69,269.73
BFP391,Rajbogh,bfp_manual,566.87,133.7,28.16,1.71,2.28,27.66,0.11,1182.26,682.48,166.76,0.1,63.23,53.74,6.42,16.57,73.47,0.17,0.05,0.66,0.0,0.02,0.01,0.23,0.19,0.39,0.05,0.0,0.17,0.0,3.82,0.03,0.06,0.05,0.19,0.03,0.94,3.82,0.86,90.37,piece,1783.08,420.55,88.57,5.38,7.17,87.02,0.35,3718.8,2146.75,524.54,0.3,198.89,169.05,20.18,52.11,231.1,0.53,0.17,2.09,0.01,0.05,0.02,0.72,0.6,1.24,0.17,0.0,0.54,0.0,12.02,0.08,0.19,0.17,0.59,0.09,2.96,12.02,2.69,284.26
BFP392,Rasgulla,bfp_manual,503.26,118.64,25.79,1.38,1.75,25.4,0.01,1055.04,473.13,55.61,0.09,57.09,45.07,4.68,15.19,58.99,0.12,0.04,0.53,0.0,0.01,0.0,0.19,0.18,0.09,0.03,0.0,0.01,0.0,2.98,0.02,0.06,0.04,0.17,0.02,0.77,2.98,0.79,78.92,piece,1719.89,405.44,88.13,4.73,5.98,86.8,0.05,3605.6,1616.94,190.05,0.3,195.11,154.02,16.01,51.91,201.62,0.4,0.14,1.8,0.01,0.02,0.01,0.66,0.6,0.29,0.12,0.0,0.02,0.0,10.2,0.05,0.19,0.14,0.58,0.07,2.63,10.2,2.69,269.73
BFP393,Rasmalai,bfp_manual,574.94,135.55,29.17,1.61,2.11,28.71,0.07,1157.25,609.52,123.09,0.09,62.31,51.38,5.86,16.46,69.18,0.15,0.05,0.62,0.0,0.01,0.01,0.22,0.19,0.27,0.05,0.0,0.1,0.0,3.56,0.02,0.06,0.05,0.18,0.03,0.89,3.56,0.85,87.72,piece,1825.07,430.28,92.6,5.12,6.69,91.13,0.23,3673.52,1934.83,390.75,0.3,197.78,163.09,18.59,52.24,219.59,0.49,0.16,1.97,0.01,0.04,0.02,0.7,0.6,0.86,0.15,0.0,0.33,0.0,11.29,0.07,0.19,0.16,0.59,0.08,2.83,11.29,2.69,278.44
BFP396,Khoa coconut burfi,bfp_manual,1729.94,411.45,36.55,9.98,26.01,35.6,4.07,17169.77,3745.23,627.03,0.0,309.84,288.22,54.94,31.14,459.51,2.1,0.28,28.71,0.06,0.63,0.04,1.56,0.0,1.53,0.28,0.0,0.75,0.0,52.94,0.07,0.07,0.4,0.22,0.07,10.42,52.94,0.0,140.13,piece,869.29,206.76,18.37,5.01,13.07,17.89,2.04,8627.81,1881.98,315.08,0.0,155.7,144.83,27.61,15.65,230.9,1.05,0.14,14.43,0.03,0.32,0.02,0.78,0.0,0.77,0.14,0.0,0.38,0.0,26.6,0.03,0.03,0.2,0.11,0.03,5.24,26.6,0.0,70.42
BFP397,Danedar burfi,bfp_manual,431.87,102.68,12.33,3.24,4.72,11.98,0.09,2532.85,1494.45,262.28,0.0,107.53,94.74,11.91,23.31,116.64,0.24,0.07,1.07,0.0,0.03,0.02,0.38,0.0,0.35,0.05,0.0,0.1,0.0,6.97,0.04,0.1,0.09,0.33,0.04,1.85,6.97,2.41,181.28,piece,603.43,143.47,17.22,4.53,6.6,16.74,0.12,3539.03,2088.11,366.47,0.0,150.25,132.38,16.65,32.56,162.97,0.34,0.09,1.49,0.01,0.05,0.02,0.53,0.0,0.49,0.07,0.0,0.13,0.0,9.75,0.05,0.14,0.12,0.45,0.06,2.58,9.75,3.36,253.29
BFP401,Semolina burfi (Suji/Rava burfi),bfp_manual,1457.24,348.67,47.1,3.47,16.86,28.67,2.8,9527.68,4137.19,818.78,39.41,14.86,33.06,11.53,8.33,99.53,1.01,0.16,2.95,0.0,0.71,0.02,0.61,147.69,0.98,2.3,0.0,0.34,0.0,6.86,0.08,0.01,0.3,0.2,0.03,0.13,6.86,0.0,373.09,piece,682.28,163.25,22.05,1.62,7.9,13.42,1.31,4460.86,1937.03,383.35,18.45,6.96,15.48,5.4,3.9,46.6,0.47,0.07,1.38,0.0,0.33,0.01,0.28,69.15,0.46,1.08,0.0,0.16,0.0,3.21,0.04,0.01,0.14,0.09,0.01,0.06,3.21,0.0,174.68
BFP403,Pumpkin coconut burfi (Kaddu aur nariyal ki burfi),bfp_manual,781.62,186.18,17.02,1.75,12.66,16.11,4.29,8418.37,1166.94,289.65,5.11,21.76,48.0,23.61,8.95,283.95,0.79,0.2,4.45,0.0,0.39,0.02,0.32,19.17,1.5,0.96,0.0,52.7,0.0,19.1,0.03,0.03,0.38,0.15,0.08,1.19,19.1,5.01,972.51,piece,469.95,111.94,10.24,1.05,7.61,9.69,2.58,5061.55,701.62,174.15,3.08,13.08,28.86,14.19,5.38,170.73,0.47,0.12,2.68,0.0,0.23,0.01,0.19,11.52,0.9,0.58,0.0,31.68,0.0,11.48,0.02,0.02,0.23,0.09,0.05,0.72,11.48,3.02,584.72
BFP404,Khoa ladoo,bfp_manual,1664.44,396.02,34.43,12.21,24.09,33.37,3.08,12446.5,6739.89,1939.94,0.0,358.61,341.83,69.26,31.71,479.67,2.25,0.26,28.57,0.07,0.41,0.09,1.81,0.0,4.01,0.26,0.0,1.82,0.0,60.69,0.13,0.08,0.57,0.28,0.11,12.23,60.69,0.04,154.57,piece,749.0,178.21,15.49,5.49,10.84,15.01,1.39,5600.92,3032.95,872.97,0.0,161.38,153.82,31.17,14.27,215.85,1.01,0.12,12.86,0.03,0.19,0.04,0.81,0.0,1.8,0.12,0.0,0.82,0.0,27.31,0.06,0.04,0.26,0.13,0.05,5.5,27.31,0.02,69.56
BFP406,Wheat and gram flour ladoo (Atta besan ladoo),bfp_manual,2093.53,501.7,50.5,9.38,29.86,18.46,6.01,15259.65,6622.46,1899.68,60.99,35.27,122.22,44.21,27.06,224.94,2.39,0.21,12.78,0.0,1.31,0.08,1.12,228.6,2.04,3.71,0.0,2.33,0.0,48.1,0.2,0.07,0.99,0.5,0.15,1.95,48.1,0.0,553.28,piece,633.29,151.76,15.28,2.84,9.03,5.58,1.82,4616.04,2003.29,574.65,18.45,10.67,36.97,13.37,8.19,68.04,0.72,0.06,3.87,0.0,0.4,0.03,0.34,69.15,0.62,1.12,0.0,0.71,0.0,14.55,0.06,0.02,0.3,0.15,0.05,0.59,14.55,0.0,167.37
BFP407,Semolina ladoo with nuts (Suji/Rava ladoo with nuts),bfp_manual,1839.11,441.84,48.02,5.44,25.45,19.79,4.27,14316.72,7287.49,1526.27,58.8,18.04,71.11,29.99,3.93,189.25,1.81,0.3,5.0,0.0,1.03,0.06,1.1,220.4,1.52,3.66,0.0,0.64,0.0,12.77,0.14,0.02,0.51,0.36,0.06,0.33,12.77,0.08,565.68,piece,577.02,138.63,15.07,1.71,7.99,6.21,1.34,4491.87,2286.45,478.87,18.45,5.66,22.31,9.41,1.23,59.38,0.57,0.09,1.57,0.0,0.32,0.02,0.35,69.15,0.48,1.15,0.0,0.2,0.0,4.01,0.05,0.01,0.16,0.11,0.02,0.1,4.01,0.03,177.48
BFP412,Sesame chickpeas brittle (Til aur channe ki chikki),bfp_manual,1183.0,282.74,50.49,8.5,4.66,36.48,5.54,622.96,1411.29,2049.97,0.0,150.73,178.66,109.57,17.93,515.43,4.8,0.37,16.47,0.01,0.91,0.12,1.79,0.0,0.16,5.18,0.0,8.0,0.0,67.53,0.14,0.05,0.82,0.59,0.4,0.73,67.53,0.0,302.86,piece,414.05,98.96,17.67,2.97,1.63,12.77,1.94,218.03,493.95,717.49,0.0,52.76,62.53,38.35,6.28,180.4,1.68,0.13,5.77,0.0,0.32,0.04,0.63,0.0,0.06,1.81,0.0,2.8,0.0,23.64,0.05,0.02,0.29,0.21,0.14,0.25,23.64,0.0,106.0
BFP413,Murmura chikki,bfp_manual,1062.0,253.82,59.59,2.12,0.32,48.27,0.37,46.25,18.06,25.31,0.0,63.3,64.3,74.94,15.03,298.86,3.3,0.08,0.0,0.01,0.54,0.03,0.46,0.0,0.03,0.27,0.0,0.14,0.0,8.23,0.04,0.01,0.28,0.19,0.42,0.51,8.23,0.0,17.77,piece,278.77,66.63,15.64,0.56,0.08,12.67,0.1,12.14,4.74,6.64,0.0,16.62,16.88,19.67,3.95,78.45,0.87,0.02,0.0,0.0,0.14,0.01,0.12,0.0,0.01,0.07,0.0,0.04,0.0,2.16,0.01,0.0,0.07,0.05,0.11,0.13,2.16,0.0,4.67
BFP415,Masala onion pakora/pakoda (Pyaaz ke pakode),bfp_manual,2272.16,551.64,6.48,2.05,57.61,1.58,1.44,6926.2,11809.75,36439.39,0.0,11.06,24.35,9.65,99.22,70.11,0.42,0.05,0.37,0.0,0.21,0.0,0.2,0.0,28.34,0.21,0.0,5.86,0.0,20.78,0.04,0.02,0.23,0.16,0.06,1.23,20.78,1.68,54.46,pakora,1602.36,389.03,4.57,1.44,40.63,1.11,1.02,4884.47,8328.43,25697.66,0.0,7.8,17.17,6.81,69.97,49.44,0.3,0.04,0.26,0.0,0.15,0.0,0.14,0.0,19.99,0.15,0.0,4.13,0.0,14.65,0.03,0.01,0.17,0.12,0.04,0.87,14.65,1.18,38.41
BFP416,Masala green chilli pakora/pakoda (Hari mirch kay pakode),bfp_manual,2753.79,668.76,5.55,2.22,71.01,0.27,1.34,8531.32,14554.42,44930.63,0.0,8.58,23.56,8.39,120.9,56.48,0.47,0.04,0.35,0.0,0.2,0.01,0.16,0.0,34.96,0.22,0.0,7.04,0.0,18.46,0.05,0.02,0.24,0.13,0.06,0.79,18.46,5.59,119.64,pakora,1889.71,458.92,3.81,1.53,48.73,0.19,0.92,5854.36,9987.53,30832.3,0.0,5.89,16.17,5.76,82.97,38.76,0.32,0.03,0.24,0.0,0.14,0.0,0.11,0.0,23.99,0.15,0.0,4.83,0.0,12.67,0.03,0.02,0.17,0.09,0.04,0.54,12.67,3.84,82.1
BFP420,Chicken pakora/pakoda,bfp_manual,2431.97,590.09,4.55,6.03,60.98,0.22,0.96,7272.65,12334.67,37543.44,11.98,9.08,52.4,10.08,103.23,92.9,0.51,0.08,3.91,0.0,0.2,0.01,0.28,1.35,29.22,0.09,0.27,5.13,5.41,16.73,0.05,0.03,1.72,0.33,0.14,1.45,16.73,0.2,16.84,pakora,1666.43,404.34,3.12,4.13,41.78,0.15,0.66,4983.34,8451.92,25725.39,8.21,6.22,35.91,6.91,70.74,63.66,0.35,0.06,2.68,0.0,0.14,0.0,0.19,0.93,20.02,0.06,0.18,3.52,3.71,11.46,0.04,0.02,1.18,0.22,0.1,0.99,11.46,0.14,11.54
BFP421,Fish pakora/pakoda,bfp_manual,2377.29,577.03,4.55,5.97,59.52,0.22,0.96,7231.4,12183.87,37563.48,9.04,12.65,62.72,13.44,112.24,95.62,0.63,0.05,12.77,0.0,0.2,0.01,0.25,3.18,29.3,0.09,0.04,5.13,1.02,16.09,0.05,0.03,0.67,0.37,0.06,1.78,16.09,0.2,16.84,pakora,1628.96,395.39,3.12,4.09,40.79,0.15,0.66,4955.07,8348.59,25739.13,6.2,8.67,42.97,9.21,76.91,65.52,0.43,0.04,8.75,0.0,0.14,0.0,0.17,2.18,20.08,0.06,0.03,3.52,0.7,11.02,0.03,0.02,0.46,0.25,0.04,1.22,11.02,0.14,11.54
BFP425,Sago cutlet/vadas (Sabudana cutlet/vadas),bfp_manual,2302.72,558.76,11.23,0.56,56.97,0.1,0.54,6851.45,11684.42,36070.81,0.0,5.43,15.0,7.6,48.17,138.97,0.38,0.04,0.19,0.0,0.06,0.02,0.09,0.0,28.04,0.19,0.0,5.74,0.0,4.31,0.02,0.0,0.27,0.1,0.03,0.35,4.31,6.35,130.58,cutlet,4854.93,1178.05,23.67,1.19,120.11,0.22,1.13,14445.26,24634.86,76049.89,0.0,11.46,31.63,16.02,101.56,292.99,0.8,0.08,0.4,0.0,0.12,0.03,0.19,0.0,59.11,0.4,0.0,12.1,0.0,9.09,0.04,0.01,0.57,0.22,0.06,0.75,9.09,13.39,275.3
BFP427,Poshtik cutlet,bfp_manual,2045.08,496.45,7.39,2.0,50.94,0.32,1.35,6183.05,10632.46,31907.44,0.0,14.94,33.91,18.53,57.11,195.37,0.69,0.09,2.13,0.0,0.2,0.05,0.3,0.0,24.69,0.38,0.0,18.62,0.0,18.13,0.05,0.02,0.59,0.17,0.04,0.54,18.13,6.82,544.39,cutlet,4925.26,1195.62,17.79,4.83,122.68,0.77,3.24,14890.94,25606.69,76844.29,0.0,35.99,81.66,44.62,137.53,470.52,1.65,0.21,5.13,0.01,0.48,0.12,0.72,0.0,59.47,0.91,0.0,44.84,0.0,43.66,0.12,0.04,1.43,0.41,0.11,1.3,43.66,16.42,1311.09
BFP431,Vegetable samosa,bfp_manual,1826.47,443.11,13.22,2.21,42.22,0.74,1.52,5850.13,8734.95,25774.53,4.06,10.37,30.05,14.78,107.7,189.07,0.6,0.07,0.35,0.0,0.17,0.01,0.28,15.23,20.05,1.91,0.0,8.36,0.0,12.28,0.06,0.01,0.48,0.25,0.06,0.92,12.28,9.96,292.03,samosa,1843.46,447.23,13.34,2.23,42.62,0.75,1.54,5904.53,8816.19,26014.23,4.1,10.47,30.33,14.91,108.7,190.82,0.6,0.08,0.36,0.0,0.17,0.01,0.29,15.37,20.24,1.92,0.0,8.44,0.0,12.39,0.06,0.01,0.49,0.25,0.06,0.93,12.39,10.06,294.74
BFP436,Plain urad dal vada (Uzunne vada/Minapa garelu/Ulundu vadai/Medu vada),bfp_manual,3069.41,745.5,9.7,4.39,76.32,0.16,2.27,9180.86,15629.67,48293.25,0.0,10.6,71.32,33.02,65.87,220.17,0.96,0.13,4.56,0.0,0.28,0.02,0.57,0.0,37.47,1.6,0.0,6.37,0.0,16.88,0.04,0.02,0.33,0.56,0.04,0.15,16.88,0.0,53.06,vada,2421.0,588.01,7.65,3.46,60.19,0.13,1.79,7241.4,12327.9,38091.3,0.0,8.36,56.25,26.05,51.96,173.66,0.76,0.1,3.6,0.0,0.22,0.01,0.45,0.0,29.56,1.26,0.0,5.03,0.0,13.31,0.03,0.01,0.26,0.44,0.03,0.12,13.31,0.0,41.85
BFP437,Masala urad dal vada,bfp_manual,2898.74,703.78,9.93,4.32,71.62,0.7,2.71,9294.42,14486.93,44567.64,0.0,11.87,71.27,33.89,61.49,232.79,1.0,0.14,4.23,0.0,0.35,0.02,0.57,0.0,34.65,1.64,0.0,7.56,0.0,18.57,0.04,0.02,0.36,0.55,0.06,0.34,18.57,2.39,91.16,vada,2479.65,602.03,8.5,3.7,61.26,0.6,2.32,7950.68,12392.48,38124.27,0.0,10.16,60.96,28.99,52.6,199.13,0.86,0.12,3.62,0.0,0.3,0.02,0.49,0.0,29.64,1.4,0.0,6.47,0.0,15.89,0.04,0.02,0.31,0.47,0.05,0.29,15.89,2.05,77.98
BFP442,Tomato ginger chutney (Tamatar adarak ki chutney),bfp_manual,187.09,44.66,9.11,1.05,0.32,6.31,2.14,54.17,62.11,135.67,0.0,23.63,25.64,20.73,209.42,227.56,1.08,0.09,0.2,0.01,0.29,0.09,0.17,0.0,0.2,11.3,0.0,20.84,0.0,13.96,0.06,0.03,0.56,0.17,0.09,0.96,13.96,22.2,4502.25,tablespoon,30.72,7.33,1.5,0.17,0.05,1.04,0.35,8.89,10.2,22.28,0.0,3.88,4.21,3.4,34.39,37.37,0.18,0.01,0.03,0.0,0.05,0.01,0.03,0.0,0.03,1.86,0.0,3.42,0.0,2.29,0.01,0.0,0.09,0.03,0.01,0.16,2.29,3.65,739.33
BFP443,Mint tomato chutney (Pudinay aur tamatar ki chutney),bfp_manual,182.85,43.65,8.22,1.53,0.36,5.48,2.63,63.52,55.65,164.25,0.0,47.59,30.87,32.52,183.98,268.71,2.06,0.12,1.6,0.02,0.39,0.09,0.25,0.0,0.24,10.25,0.0,39.76,0.0,26.12,0.06,0.05,0.58,0.2,0.1,1.13,26.12,21.53,6377.23,tablespoon,34.6,8.26,1.56,0.29,0.07,1.04,0.5,12.02,10.53,31.08,0.0,9.0,5.84,6.15,34.81,50.84,0.39,0.02,0.3,0.0,0.07,0.02,0.05,0.0,0.04,1.94,0.0,7.52,0.0,4.94,0.01,0.01,0.11,0.04,0.02,0.21,4.94,4.07,1206.65
BFP444,Coriander chutney (Hare dhaniye ki chutney),bfp_manual,179.55,42.86,8.16,1.38,0.37,5.5,2.47,77.13,55.1,160.03,0.0,39.8,30.8,27.59,186.64,269.63,1.63,0.11,0.23,0.01,0.38,0.09,0.24,0.0,0.24,10.27,0.0,54.29,0.0,18.85,0.07,0.03,0.58,0.23,0.1,1.38,18.85,22.42,5731.79,tablespoon,33.97,8.11,1.54,0.26,0.07,1.04,0.47,14.59,10.43,30.28,0.0,7.53,5.83,5.22,35.31,51.02,0.31,0.02,0.04,0.0,0.07,0.02,0.05,0.0,0.04,1.94,0.0,10.27,0.0,3.57,0.01,0.01,0.11,0.04,0.02,0.26,3.57,4.24,1084.53
BFP445,Gooseberry chutney (Amla chutney),bfp_manual,179.98,43.02,8.83,1.44,0.62,0.06,4.58,76.93,46.43,326.68,0.0,46.4,34.89,22.58,215.09,269.12,1.22,0.11,0.63,0.01,0.33,0.06,0.22,0.0,0.38,0.91,0.0,45.03,0.0,13.91,0.05,0.04,0.4,0.33,0.11,0.71,13.91,30.18,2238.97,tablespoon,28.87,6.9,1.42,0.23,0.1,0.01,0.74,12.34,7.45,52.41,0.0,7.44,5.6,3.62,34.51,43.17,0.2,0.02,0.1,0.0,0.05,0.01,0.04,0.0,0.06,0.15,0.0,7.22,0.0,2.23,0.01,0.01,0.06,0.05,0.02,0.11,2.23,4.84,359.19
BFP446,Walnut chutney (Akhrot ki chutney),bfp_manual,1550.66,370.43,8.91,9.44,33.46,4.4,3.04,3241.77,5954.92,22748.39,3.33,119.57,257.03,100.09,160.0,351.46,1.77,0.79,3.96,0.0,1.8,0.05,1.72,8.47,2.12,23.64,0.0,44.59,0.0,37.38,0.23,0.15,0.54,0.6,0.45,7.7,37.38,10.75,137.29,tablespoon,192.22,45.92,1.1,1.17,4.15,0.55,0.38,401.86,738.19,2819.95,0.41,14.82,31.86,12.41,19.83,43.57,0.22,0.1,0.49,0.0,0.22,0.01,0.21,1.05,0.26,2.93,0.0,5.53,0.0,4.63,0.03,0.02,0.07,0.07,0.06,0.95,4.63,1.33,17.02
BFP447,Saunth/Sonth chutney with ginger,bfp_manual,354.01,84.22,20.62,0.28,0.11,19.04,0.31,14.74,19.97,22.82,0.0,15.17,9.83,14.01,222.53,82.02,0.7,0.02,0.01,0.0,0.14,0.01,0.08,0.0,0.01,0.06,0.0,0.37,0.0,1.54,0.01,0.0,0.04,0.03,0.08,0.06,1.54,0.01,34.45,tablespoon,116.49,27.71,6.79,0.09,0.03,6.26,0.1,4.85,6.57,7.51,0.0,4.99,3.24,4.61,73.22,26.99,0.23,0.01,0.0,0.0,0.05,0.0,0.03,0.0,0.0,0.02,0.0,0.12,0.0,0.51,0.0,0.0,0.01,0.01,0.03,0.02,0.51,0.0,11.34
BFP448,Gun powder chutney,bfp_manual,1306.86,312.34,47.65,21.55,2.67,1.16,13.95,373.84,346.67,1234.67,0.0,68.87,350.62,166.84,195.67,1183.29,5.14,0.68,28.17,0.02,1.49,0.13,2.96,0.0,0.27,10.35,0.0,31.88,0.0,102.54,0.25,0.16,2.14,2.46,0.23,0.84,102.54,0.11,8394.7,tablespoon,181.87,43.47,6.63,3.0,0.37,0.16,1.94,52.02,48.24,171.82,0.0,9.58,48.79,23.22,27.23,164.67,0.72,0.09,3.92,0.0,0.21,0.02,0.41,0.0,0.04,1.44,0.0,4.44,0.0,14.27,0.04,0.02,0.3,0.34,0.03,0.12,14.27,0.02,1168.23
BFP450,Dessicated coconut chutney (Sookhe kase nariyal ki chutney) ,bfp_manual,1447.2,346.36,36.72,12.88,15.88,10.41,13.16,7170.12,1806.42,3556.04,0.0,73.55,215.92,101.68,321.07,821.02,5.44,0.63,26.11,0.02,1.23,0.28,2.15,0.0,2.36,8.53,0.0,29.8,0.0,98.84,0.27,0.16,1.7,0.91,0.17,0.75,98.84,1.41,7432.15,tablespoon,156.57,37.47,3.97,1.39,1.72,1.13,1.42,775.75,195.44,384.73,0.0,7.96,23.36,11.0,34.74,88.83,0.59,0.07,2.82,0.0,0.13,0.03,0.23,0.0,0.26,0.92,0.0,3.22,0.0,10.69,0.03,0.02,0.18,0.1,0.02,0.08,10.69,0.15,804.1
BFP451,Curd mint dip ,bfp_manual,320.89,76.13,9.11,4.82,2.44,7.83,0.77,1487.04,608.22,157.24,8.34,172.79,136.88,25.58,222.77,280.81,0.82,0.04,2.38,0.01,0.12,0.04,0.61,21.24,0.09,0.48,0.0,13.78,0.0,23.74,0.05,0.22,0.24,0.43,0.1,2.39,23.74,9.96,1486.12,tablespoon,105.76,25.09,3.0,1.59,0.8,2.58,0.25,490.09,200.46,51.82,2.75,56.95,45.11,8.43,73.42,92.55,0.27,0.01,0.78,0.0,0.04,0.01,0.2,7.0,0.03,0.16,0.0,4.54,0.0,7.82,0.02,0.07,0.08,0.14,0.03,0.79,7.82,3.28,489.79
