food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit,unit_serving_energy_kj,unit_serving_energy_kcal,unit_serving_carb_g,unit_serving_protein_g,unit_serving_fat_g,unit_serving_freesugar_g,unit_serving_fibre_g,unit_serving_sfa_mg,unit_serving_mufa_mg,unit_serving_pufa_mg,unit_serving_cholesterol_mg,unit_serving_calcium_mg,unit_serving_phosphorus_mg,unit_serving_magnesium_mg,unit_serving_sodium_mg,unit_serving_potassium_mg,unit_serving_iron_mg,unit_serving_copper_mg,unit_serving_selenium_ug,unit_serving_chromium_mg,unit_serving_manganese_mg,unit_serving_molybdenum_mg,unit_serving_zinc_mg,unit_serving_vita_ug,unit_serving_vite_mg,unit_serving_vitd2_ug,unit_serving_vitd3_ug,unit_serving_vitk1_ug,unit_serving_vitk2_ug,unit_serving_folate_ug,unit_serving_vitb1_mg,unit_serving_vitb2_mg,unit_serving_vitb3_mg,unit_serving_vitb5_mg,unit_serving_vitb6_mg,unit_serving_vitb7_ug,unit_serving_vitb9_ug,unit_serving_vitc_mg,unit_serving_carotenoids_ug
BFP124,Bacon and mushroom pancake,bfp_manual,654.37,157.67,8.47,6.82,10.6,1.23,1.59,5524.99,3332.13,871.87,39.23,44.74,91.42,15.73,344.23,210.33,0.54,0.07,3.33,0.0,0.11,0.01,0.62,78.05,0.24,8.47,0.03,11.54,0.5,12.0,0.18,0.09,1.52,0.61,0.17,3.79,12.0,1.58,111.81,pancake,795.08,191.57,10.29,8.29,12.88,1.49,1.93,6713.05,4048.65,1059.35,47.66,54.36,111.08,19.11,418.26,255.56,0.66,0.08,4.05,0.0,0.14,0.01,0.75,94.83,0.3,10.29,0.04,14.03,0.61,14.58,0.22,0.11,1.85,0.74,0.2,4.61,14.58,1.91,135.85
BFP125,Cheese and tomato pancake,bfp_manual,612.56,147.39,10.66,5.15,9.28,3.48,1.06,5633.56,2467.14,427.64,38.27,127.51,160.54,16.3,281.62,151.49,0.64,0.06,2.54,0.0,0.15,0.01,0.66,100.44,0.36,4.27,0.03,8.82,0.55,14.99,0.05,0.08,0.3,0.36,0.07,2.61,14.99,8.81,1887.42,pancake,675.34,162.49,11.76,5.67,10.24,3.84,1.17,6211.0,2720.02,471.47,42.2,140.58,176.99,17.97,310.48,167.02,0.71,0.06,2.8,0.0,0.16,0.01,0.73,110.73,0.4,4.71,0.04,9.73,0.61,16.52,0.05,0.09,0.33,0.4,0.07,2.87,16.52,9.72,2080.88
BFP127,Minced meat pancake (with chicken),bfp_manual,483.97,116.04,8.18,12.01,10.48,1.29,0.7,2317.33,1229.41,311.17,33.26,64.72,138.44,25.38,4942.18,254.7,1.99,0.13,6.11,0.0,0.18,0.02,0.75,37.16,0.27,0.73,0.37,2.91,7.35,9.5,0.05,0.05,2.14,0.47,0.16,2.17,9.5,1.59,494.43,pancake,650.33,155.93,10.99,16.14,14.08,1.74,0.94,3113.88,1652.01,418.13,44.69,86.96,186.03,34.1,6640.97,342.24,2.68,0.17,8.21,0.0,0.24,0.02,1.01,49.93,0.36,0.98,0.5,3.92,9.88,12.77,0.07,0.06,2.87,0.64,0.22,2.91,12.77,2.14,664.38
BFP147,Instant idli (with semolina),bfp_manual,1034.13,247.29,43.4,9.16,3.61,3.35,7.13,875.88,777.03,1580.84,3.12,93.2,136.84,42.92,1504.66,348.78,2.31,0.31,8.54,0.01,1.25,0.13,1.56,7.94,1.14,7.99,0.0,15.03,0.0,25.74,0.21,0.13,0.99,0.65,0.12,1.08,25.74,0.4,3788.41,idli,364.81,87.23,15.31,3.23,1.27,1.18,2.51,308.98,274.11,557.67,1.1,32.88,48.27,15.14,530.79,123.04,0.81,0.11,3.01,0.0,0.44,0.05,0.55,2.8,0.4,2.82,0.0,5.3,0.0,9.08,0.07,0.05,0.35,0.23,0.04,0.38,9.08,0.14,1336.42
BFP172,Arhar with spinach (Arhar dal aur palak),bfp_manual,219.53,52.84,4.77,2.05,2.76,0.23,1.3,1501.83,696.28,239.25,6.1,21.81,32.58,23.79,109.97,205.61,0.89,0.12,1.35,0.0,0.31,0.05,0.29,22.86,0.33,0.35,0.0,44.78,0.0,26.26,0.06,0.02,0.24,0.13,0.05,0.57,26.26,4.66,1307.38,curry bowl,885.36,213.09,19.22,8.27,11.11,0.93,5.22,6056.89,2808.11,964.9,24.6,87.96,131.38,95.94,443.5,829.24,3.61,0.48,5.46,0.02,1.25,0.22,1.19,92.2,1.34,1.39,0.0,180.6,0.0,105.9,0.23,0.1,0.98,0.53,0.19,2.28,105.9,18.79,5272.66
BFP174,Moong dal with vadi,bfp_manual,99.51,24.08,1.0,0.4,2.05,0.45,0.39,1152.82,521.45,161.44,4.75,2.99,6.77,3.98,112.36,33.66,0.18,0.02,0.03,0.0,0.1,0.02,0.06,17.81,0.16,0.65,0.0,1.95,0.0,3.18,0.01,0.01,0.07,0.03,0.02,0.22,3.18,2.81,318.11,curry bowl,360.7,87.28,3.61,1.44,7.42,1.62,1.43,4178.62,1890.09,585.16,17.22,10.83,24.55,14.42,407.29,122.01,0.66,0.07,0.09,0.0,0.35,0.06,0.21,64.54,0.56,2.36,0.0,7.08,0.0,11.52,0.03,0.02,0.26,0.13,0.07,0.79,11.52,10.19,1153.06
BFP176,Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),bfp_manual,111.55,26.74,3.37,1.13,0.88,0.83,1.6,110.6,214.46,454.77,0.0,16.56,21.12,14.66,104.11,130.66,0.59,0.07,0.97,0.0,0.18,0.09,0.17,0.0,0.33,3.02,0.0,13.0,0.0,7.36,0.03,0.02,0.29,0.08,0.04,0.24,7.36,4.43,2711.24,curry bowl,434.9,104.25,13.14,4.41,3.44,3.24,6.22,431.18,836.11,1773.03,0.0,64.56,82.35,57.17,405.88,509.39,2.28,0.29,3.79,0.02,0.69,0.35,0.64,0.0,1.3,11.79,0.0,50.69,0.0,28.68,0.13,0.1,1.12,0.32,0.14,0.95,28.68,17.27,10570.32
BFP177,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),bfp_manual,101.82,24.41,2.85,1.11,0.87,0.44,1.54,111.03,211.75,451.35,0.0,15.56,20.21,13.98,102.77,124.52,0.52,0.07,0.96,0.0,0.17,0.07,0.16,0.0,0.33,2.79,0.0,12.84,0.0,7.33,0.03,0.02,0.27,0.08,0.04,0.24,7.33,5.0,2678.95,curry bowl,401.54,96.27,11.22,4.36,3.45,1.75,6.06,437.86,835.06,1779.99,0.0,61.36,79.71,55.13,405.28,491.06,2.03,0.27,3.8,0.01,0.68,0.28,0.63,0.0,1.3,11.02,0.0,50.64,0.0,28.91,0.12,0.1,1.08,0.33,0.14,0.93,28.91,19.71,10564.98
BFP178,Green gram whole with baghar (Sabut moong dal with tadka),bfp_manual,264.04,63.43,6.8,3.23,2.48,0.15,3.02,1353.11,620.47,232.59,5.45,25.04,52.02,32.57,181.69,192.66,1.0,0.15,3.19,0.0,0.53,0.12,0.42,20.42,0.2,0.8,0.0,3.92,0.0,20.06,0.07,0.04,0.34,0.28,0.06,0.24,20.06,0.21,197.72,bowl,595.98,143.19,15.34,7.29,5.6,0.33,6.81,3054.25,1400.54,525.0,12.3,56.51,117.41,73.52,410.11,434.87,2.27,0.34,7.2,0.01,1.2,0.27,0.94,46.1,0.44,1.81,0.0,8.84,0.0,45.28,0.15,0.09,0.76,0.64,0.13,0.53,45.28,0.48,446.29
BFP190,Dry masala chops,bfp_manual,563.44,135.07,3.3,9.08,9.54,2.27,0.86,822.52,871.28,2214.07,2.24,112.25,103.52,10.66,83.47,219.97,1.39,0.03,0.54,0.0,0.34,0.03,0.23,5.69,1.7,0.47,0.0,4.54,0.0,10.29,0.09,0.12,2.89,0.16,0.05,0.89,10.29,1.27,162.73,chops,831.66,199.37,4.87,13.4,14.08,3.35,1.26,1214.08,1286.05,3268.07,3.3,165.68,152.8,15.74,123.21,324.69,2.05,0.05,0.79,0.0,0.51,0.05,0.34,8.4,2.52,0.69,0.0,6.7,0.0,15.19,0.14,0.18,4.27,0.23,0.07,1.31,15.19,1.87,240.2
BFP194,Mutton korma,bfp_manual,481.74,115.64,2.53,7.09,8.54,1.64,0.78,1168.11,966.88,1809.2,3.9,79.07,75.78,8.63,56.94,165.87,1.09,0.03,0.25,0.0,0.16,0.01,0.16,18.17,1.4,0.25,0.0,3.19,0.0,8.68,0.07,0.08,2.32,0.12,0.03,0.79,8.68,1.51,116.2,bowl,1765.39,423.78,9.28,25.99,31.28,5.99,2.85,4280.72,3543.29,6630.1,14.3,289.75,277.72,31.63,208.65,607.86,4.0,0.11,0.92,0.0,0.6,0.03,0.6,66.6,5.12,0.91,0.0,11.69,0.0,31.82,0.27,0.31,8.5,0.43,0.12,2.91,31.82,5.54,425.85
BFP196,Shahi keema kofta curry,bfp_manual,1722.07,418.13,1.73,4.14,43.83,0.78,0.91,6172.19,9503.2,26149.47,14.97,14.51,46.65,12.06,104.53,119.63,0.67,0.05,0.49,0.0,0.26,0.04,0.78,0.97,20.27,1.59,0.0,7.58,0.0,5.6,0.04,0.04,1.05,0.24,0.07,0.8,5.6,3.4,662.29,bowl,10626.7,2580.27,10.69,25.55,270.44,4.81,5.59,38087.98,58643.32,161365.75,92.4,89.54,287.86,74.42,645.05,738.24,4.16,0.33,3.01,0.01,1.61,0.23,4.8,6.0,125.07,9.81,0.0,46.76,0.0,34.57,0.22,0.26,6.48,1.47,0.42,4.93,34.57,20.97,4086.93
BFP197,Minced meat ball curry,bfp_manual,456.26,109.79,2.86,6.82,7.85,1.27,1.49,2449.63,2445.44,2350.81,24.77,23.84,75.9,18.97,170.06,194.09,1.01,0.08,0.82,0.0,0.47,0.06,1.28,1.61,1.73,2.66,0.0,8.52,0.0,9.08,0.06,0.07,1.72,0.39,0.11,1.32,9.08,5.53,1085.56,bowl,1702.27,409.6,10.66,25.43,29.28,4.75,5.55,9139.34,9123.67,8770.62,92.4,88.95,283.18,70.78,634.46,724.11,3.75,0.3,3.07,0.01,1.75,0.24,4.77,6.0,6.44,9.92,0.0,31.78,0.0,33.86,0.22,0.26,6.43,1.46,0.41,4.94,33.86,20.62,4050.13
BFP198,Boti kebab,bfp_manual,554.28,132.86,3.06,9.22,9.27,2.09,0.76,600.83,714.8,1926.09,1.21,98.67,95.61,9.99,78.14,221.64,1.41,0.03,0.53,0.0,0.19,0.01,0.18,3.07,1.47,0.84,0.0,2.18,0.0,12.03,0.1,0.1,3.11,0.15,0.05,0.72,12.03,8.26,86.9,kebab,303.15,72.66,1.67,5.04,5.07,1.14,0.41,328.61,390.94,1053.41,0.66,53.97,52.29,5.46,42.74,121.22,0.77,0.02,0.29,0.0,0.1,0.0,0.1,1.68,0.8,0.46,0.0,1.19,0.0,6.58,0.06,0.06,1.7,0.08,0.03,0.39,6.58,4.52,47.53
BFP199,Mutton seekh kebab,bfp_manual,560.46,133.94,3.11,11.25,8.43,1.4,1.88,113.45,431.57,257.35,0.0,117.44,105.95,19.83,102.17,269.59,2.19,0.08,0.51,0.0,0.5,0.12,0.23,0.0,0.22,0.94,0.0,8.27,0.0,11.78,0.13,0.09,3.96,0.1,0.04,0.65,11.78,8.82,244.74,kebab,252.13,60.25,1.4,5.06,3.79,0.63,0.85,51.04,194.14,115.77,0.0,52.83,47.66,8.92,45.96,121.28,0.99,0.04,0.23,0.0,0.23,0.06,0.1,0.0,0.1,0.42,0.0,3.72,0.0,5.3,0.06,0.04,1.78,0.05,0.02,0.29,5.3,3.97,110.1
BFP201,Indian lamb and egg curry (Nargisi kofta),bfp_manual,1383.64,335.75,2.07,3.84,34.7,0.75,0.6,5010.52,7559.21,20490.22,44.04,12.91,47.06,8.06,57.44,85.8,0.55,0.04,4.18,0.0,0.11,0.02,0.56,25.09,15.96,0.61,0.08,4.01,1.4,11.35,0.03,0.05,0.6,0.3,0.06,2.43,11.35,1.96,268.45,kofta,5409.01,1312.54,8.09,15.01,135.64,2.92,2.33,19587.38,29550.84,80101.38,172.18,50.46,183.98,31.52,224.54,335.4,2.16,0.15,16.34,0.0,0.44,0.07,2.18,98.07,62.41,2.37,0.31,15.67,5.48,44.36,0.12,0.18,2.34,1.17,0.24,9.51,44.36,7.67,1049.44
BFP203,Soya chunks sweet and sour (Nutrinugget sweet and sour),bfp_manual,2061.9,500.94,3.27,2.85,55.99,1.1,0.86,6602.28,11138.25,33675.7,23.51,13.89,41.68,11.23,2257.67,111.45,0.7,0.04,1.31,0.0,0.16,0.01,0.17,12.18,26.18,1.05,0.07,6.48,0.98,8.79,0.02,0.01,0.16,0.13,0.04,2.29,8.79,8.19,237.51,bowl,9517.52,2312.3,15.11,13.17,258.45,5.06,3.96,30475.44,51413.06,155443.64,108.5,64.12,192.41,51.83,10421.17,514.44,3.23,0.2,6.05,0.01,0.73,0.03,0.8,56.24,120.86,4.86,0.32,29.93,4.51,40.59,0.07,0.05,0.73,0.62,0.17,10.57,40.59,37.78,1096.31
BFP204,Soya chunks korma (Nutrinugget korma),bfp_manual,546.59,131.43,7.67,3.86,9.5,4.66,2.57,2248.84,2138.19,4320.55,3.32,89.7,94.03,33.57,148.98,252.27,1.18,0.15,1.46,0.0,0.81,0.12,0.62,8.44,3.27,1.26,0.0,8.58,0.0,19.98,0.06,0.1,0.33,0.33,0.12,1.88,19.98,4.66,295.5,bowl,1359.37,326.86,19.08,9.6,23.62,11.6,6.39,5592.86,5317.68,10745.21,8.25,223.1,233.85,83.48,370.5,627.39,2.94,0.37,3.63,0.01,2.02,0.31,1.55,21.0,8.13,3.13,0.0,21.34,0.0,49.69,0.15,0.25,0.83,0.82,0.29,4.67,49.69,11.59,734.92
BFP205,Mushroom matar,bfp_manual,293.62,70.77,5.33,2.79,4.11,1.39,3.13,519.35,811.16,2560.04,0.0,21.42,42.27,21.71,61.63,214.87,0.81,0.1,0.4,0.01,0.56,0.04,0.37,0.0,2.0,10.34,0.0,21.21,0.0,20.57,0.07,0.02,0.61,0.33,0.11,3.52,20.57,14.89,1737.12,bowl,771.96,186.06,14.02,7.34,10.8,3.66,8.24,1365.42,2132.62,6730.59,0.0,56.33,111.14,57.08,162.03,564.92,2.14,0.26,1.04,0.01,1.48,0.11,0.96,0.0,5.25,27.19,0.0,55.78,0.0,54.07,0.19,0.06,1.59,0.86,0.29,9.27,54.07,39.15,4567.07
BFP206,Soya chunks and peas (Nutrinugget matar),bfp_manual,342.63,82.62,5.82,3.03,5.11,1.64,2.86,640.48,1026.66,3128.07,0.0,20.32,34.93,22.75,70.97,173.49,0.99,0.11,0.47,0.0,0.66,0.05,0.45,0.0,2.44,6.67,0.0,21.66,0.0,23.37,0.09,0.02,0.54,0.28,0.1,1.67,23.37,17.56,2049.02,bowl,763.76,184.17,12.97,6.75,11.39,3.66,6.37,1427.69,2288.52,6972.79,0.0,45.3,77.87,50.7,158.19,386.72,2.2,0.24,1.04,0.01,1.47,0.11,1.0,0.0,5.43,14.87,0.0,48.28,0.0,52.1,0.2,0.05,1.2,0.61,0.23,3.73,52.1,39.15,4567.47
BFP207,Vegetable yakhni,bfp_manual,1672.03,406.06,1.94,1.18,43.8,1.44,0.61,5529.83,9567.01,26820.42,1.92,43.67,34.3,7.8,38.05,82.8,0.24,0.02,0.72,0.0,0.19,0.01,0.17,4.88,20.61,0.33,0.0,3.83,0.0,10.6,0.02,0.05,0.08,0.19,0.02,0.92,10.6,0.95,30.54,bowl,9593.13,2329.72,11.13,6.74,251.28,8.23,3.52,31726.84,54889.79,153879.5,11.0,250.58,196.78,44.78,218.33,475.07,1.4,0.13,4.13,0.01,1.08,0.08,1.0,28.0,118.24,1.88,0.0,21.96,0.0,60.84,0.1,0.29,0.46,1.07,0.13,5.27,60.84,5.43,175.23
BFP208,Spinach mushroom (Palak mushroom),bfp_manual,197.65,47.63,2.95,1.94,2.96,1.0,2.27,988.63,607.92,1125.26,2.89,49.75,35.93,52.12,70.97,416.07,1.69,0.12,1.1,0.02,0.7,0.01,0.32,12.99,1.4,5.08,0.0,172.25,0.0,78.93,0.1,0.06,0.39,0.24,0.12,3.8,78.93,20.4,5865.56,bowl,583.24,140.54,8.72,5.73,8.72,2.94,6.7,2917.34,1793.93,3320.54,8.52,146.8,106.04,153.8,209.42,1227.78,4.97,0.35,3.25,0.05,2.06,0.04,0.96,38.32,4.13,14.99,0.0,508.28,0.0,232.9,0.28,0.18,1.15,0.7,0.36,11.2,232.9,60.21,17308.69
BFP212,Roast chicken,bfp_manual,833.38,199.9,0.1,20.49,13.06,0.05,0.03,3695.47,2105.25,505.76,69.66,13.61,168.3,19.34,71.71,280.0,0.79,0.26,17.41,0.0,0.03,0.01,0.74,60.39,0.38,0.03,1.29,0.58,26.05,9.86,0.09,0.06,7.56,1.08,0.5,3.88,9.86,0.23,36.67,joint,1111.52,266.62,0.13,27.32,17.42,0.06,0.04,4928.83,2807.88,674.55,92.91,18.15,224.47,25.8,95.64,373.45,1.05,0.34,23.22,0.0,0.03,0.01,0.98,80.55,0.5,0.03,1.73,0.78,34.75,13.16,0.13,0.08,10.08,1.44,0.66,5.17,13.16,0.3,48.91
BFP214,Shahi chicken masala,bfp_manual,680.74,163.7,4.07,9.82,12.02,2.86,0.96,2887.01,2386.9,3922.17,24.78,82.68,124.15,21.76,142.56,230.91,0.89,0.14,10.48,0.01,0.24,0.02,0.63,20.26,2.99,1.07,0.47,5.54,9.55,18.74,0.06,0.06,2.95,0.53,0.22,3.95,18.74,2.84,501.22,bowl,2376.79,571.54,14.19,34.3,41.96,9.98,3.36,10080.0,8333.86,13694.26,86.51,288.68,433.48,75.97,497.75,806.22,3.12,0.49,36.58,0.04,0.82,0.09,2.2,70.75,10.44,3.74,1.66,19.35,33.36,65.41,0.21,0.21,10.29,1.86,0.78,13.79,65.41,9.92,1750.02
BFP216,Tomato chicken,bfp_manual,465.81,111.68,2.13,10.57,6.71,0.93,1.42,685.21,1027.06,1706.2,27.94,21.24,95.13,21.29,104.83,252.17,0.87,0.17,8.49,0.0,0.18,0.03,0.48,3.16,1.37,5.56,0.63,15.68,12.62,13.73,0.07,0.05,3.96,0.63,0.3,2.47,13.73,13.91,2873.12,bowl,821.02,196.84,3.76,18.63,11.84,1.64,2.51,1207.71,1810.24,3007.26,49.24,37.43,167.67,37.53,184.77,444.46,1.53,0.3,14.96,0.0,0.31,0.05,0.85,5.57,2.42,9.81,1.1,27.64,22.24,24.19,0.13,0.08,6.98,1.12,0.52,4.35,24.19,24.53,5064.02
BFP217,Creamy chicken,bfp_manual,637.49,152.87,3.13,13.52,9.57,2.11,0.69,1905.47,1579.29,2045.71,39.28,50.37,136.76,21.54,97.08,267.95,0.82,0.18,10.58,0.0,0.18,0.01,0.64,27.78,1.59,0.35,0.76,9.26,15.34,15.01,0.08,0.09,4.58,0.8,0.34,3.34,15.01,3.43,437.06,bowl,1386.04,332.36,6.8,29.39,20.82,4.59,1.51,4142.88,3433.69,4447.78,85.41,109.52,297.35,46.84,211.08,582.58,1.79,0.39,23.01,0.0,0.39,0.02,1.39,60.4,3.46,0.76,1.66,20.12,33.36,32.64,0.17,0.2,9.96,1.74,0.74,7.27,32.64,7.46,950.25
BFP218,Broccoli chicken ala king,bfp_manual,500.33,119.56,5.34,7.97,7.57,2.49,1.92,3647.71,1626.4,366.19,27.85,73.36,111.25,19.27,104.01,297.25,0.78,0.1,4.72,0.0,0.16,0.01,0.67,61.75,0.92,0.03,0.29,78.7,5.89,44.67,0.1,0.14,2.12,0.68,0.19,3.56,44.67,33.8,285.51,bowl,1181.22,282.27,12.6,18.83,17.88,5.87,4.54,8611.88,3839.76,864.54,65.74,173.19,262.65,45.5,245.56,701.77,1.83,0.23,11.14,0.0,0.38,0.02,1.59,145.78,2.16,0.06,0.69,185.8,13.9,105.46,0.23,0.34,5.02,1.61,0.45,8.41,105.46,79.81,674.05
BFP221,Chicken sweet and sour,bfp_manual,1834.35,445.09,2.67,6.92,47.59,0.89,0.58,5583.19,9338.18,27686.4,32.47,21.98,77.46,13.05,1809.94,153.46,0.93,0.09,5.04,0.0,0.12,0.0,0.37,11.5,21.55,0.87,0.35,5.33,6.74,8.92,0.03,0.02,1.85,0.35,0.14,2.76,8.92,6.73,195.14,bowl,10301.52,2499.6,14.97,38.86,267.27,5.0,3.24,31354.64,52442.26,155484.03,182.36,123.41,435.01,73.27,10164.41,861.84,5.24,0.51,28.32,0.01,0.68,0.03,2.08,64.59,121.02,4.86,1.98,29.93,37.87,50.11,0.18,0.12,10.38,1.99,0.79,15.5,50.11,37.78,1095.91
BFP222,Chicken korma,bfp_manual,616.78,147.96,5.43,9.83,9.67,3.32,1.82,1864.37,1828.76,3105.99,23.66,68.66,123.22,29.57,119.21,277.53,1.06,0.19,7.46,0.0,0.57,0.09,0.68,8.46,2.39,0.89,0.48,6.06,9.61,16.96,0.07,0.09,3.02,0.63,0.26,2.76,16.96,2.89,205.18,bowl,2140.42,513.46,18.84,34.12,33.57,11.53,6.31,6469.91,6346.34,10778.71,82.11,238.28,427.6,102.63,413.7,963.1,3.68,0.65,25.91,0.01,1.96,0.31,2.34,29.35,8.29,3.08,1.66,21.02,33.36,58.86,0.26,0.32,10.47,2.19,0.9,9.59,58.86,10.02,712.02
BFP223,Bengal fish curry (Bengali machli curry),bfp_manual,458.08,109.43,4.42,7.26,7.03,2.39,1.93,1572.69,3341.41,1449.01,13.92,44.44,95.07,27.62,76.38,207.98,0.85,0.08,9.85,0.01,0.87,0.05,0.44,11.12,0.46,1.18,0.2,7.87,0.32,14.96,0.04,0.03,0.66,0.5,0.09,1.1,14.96,3.02,361.12,bowl,1422.2,339.76,13.72,22.55,21.82,7.41,5.98,4882.74,10374.07,4498.75,43.21,137.97,295.17,85.75,237.14,645.72,2.63,0.26,30.59,0.02,2.7,0.14,1.36,34.51,1.43,3.66,0.61,24.44,0.99,46.45,0.14,0.11,2.05,1.56,0.29,3.41,46.45,9.39,1121.17
BFP226,Fish finger,bfp_manual,2236.49,542.9,4.47,5.66,55.82,0.17,0.34,7271.08,11528.49,34548.42,30.0,11.38,67.87,12.17,103.55,135.39,0.38,0.04,9.15,0.0,0.05,0.0,0.26,17.99,27.01,0.17,0.18,3.73,1.05,7.85,0.03,0.02,0.5,0.39,0.06,1.19,7.85,3.18,47.23,fillet,9920.85,2408.26,19.85,25.09,247.62,0.76,1.51,32253.79,51139.25,153253.33,133.06,50.48,301.07,53.97,459.32,600.57,1.69,0.17,40.59,0.01,0.21,0.02,1.15,79.81,119.81,0.77,0.82,16.54,4.64,34.81,0.13,0.1,2.2,1.75,0.24,5.29,34.81,14.13,209.52
BFP229,Fish in coconut milk (Nariyal ke doodh ke saath machli),bfp_manual,359.89,86.21,2.73,8.66,4.43,1.55,1.52,2118.42,492.67,1035.87,17.13,21.94,99.28,23.46,73.93,190.38,0.91,0.1,23.8,0.01,0.24,0.03,0.38,6.02,1.07,1.08,0.08,6.82,1.94,11.67,0.04,0.05,1.11,0.59,0.08,2.75,11.67,3.29,279.51,dish,1171.61,280.64,8.89,28.19,14.43,5.04,4.93,6896.5,1603.87,3372.28,55.78,71.43,323.2,76.39,240.68,619.8,2.98,0.32,77.49,0.02,0.79,0.09,1.24,19.61,3.5,3.51,0.26,22.19,6.3,38.0,0.13,0.16,3.6,1.93,0.26,8.96,38.0,10.71,909.93
BFP230,Prawn curry (with coconut) (Jhinga curry),bfp_manual,456.07,109.55,3.1,8.54,6.93,2.03,1.56,2466.34,1037.81,2379.04,37.12,37.25,115.45,35.67,375.86,150.65,0.96,0.23,25.13,0.01,0.18,0.06,0.72,0.65,3.54,1.65,0.62,7.49,155.7,15.25,0.02,0.03,0.66,0.95,0.09,0.41,15.25,1.3,290.41,bowl,1304.92,313.44,8.88,24.44,19.83,5.82,4.48,7056.7,2969.37,6806.91,106.2,106.57,330.32,102.05,1075.42,431.04,2.74,0.67,71.9,0.04,0.52,0.17,2.05,1.86,10.14,4.71,1.77,21.43,445.5,43.62,0.07,0.08,1.9,2.72,0.24,1.18,43.62,3.72,830.92
BFP231,Baked stuffed fish,bfp_manual,510.13,121.96,2.12,16.14,5.43,0.35,0.38,2888.68,1141.42,813.98,36.95,18.8,182.0,29.35,74.36,242.97,0.35,0.06,24.39,0.01,0.05,0.01,0.48,37.5,1.08,1.52,0.5,2.59,0.81,11.02,0.05,0.03,1.25,0.95,0.12,0.46,11.02,2.14,422.28,fish,3103.96,742.09,12.91,98.2,33.02,2.11,2.29,17576.59,6945.13,4952.79,224.84,114.39,1107.4,178.56,452.46,1478.4,2.16,0.34,148.39,0.06,0.32,0.04,2.93,228.19,6.57,9.26,3.05,15.75,4.95,67.06,0.32,0.19,7.63,5.78,0.74,2.78,67.06,13.01,2569.43
BFP234,Fish souffle,bfp_manual,582.36,139.71,5.14,10.51,8.55,2.09,0.19,4629.53,2325.81,708.1,84.69,63.87,148.86,18.5,92.45,167.34,0.59,0.05,17.3,0.01,0.06,0.02,0.57,82.71,0.85,0.37,0.35,0.64,2.81,15.32,0.05,0.09,0.56,0.8,0.09,3.93,15.32,0.82,144.69,dish,1719.93,412.61,15.18,31.04,25.24,6.18,0.57,13672.86,6869.05,2091.29,250.12,188.64,439.63,54.63,273.05,494.21,1.74,0.16,51.11,0.02,0.18,0.06,1.69,244.27,2.52,1.09,1.03,1.9,8.3,45.24,0.14,0.27,1.65,2.35,0.27,11.61,45.24,2.41,427.33
BFP240,Egg curry (Anda curry),bfp_manual,488.28,117.52,4.03,5.38,8.81,1.9,2.09,1676.7,2417.37,3865.28,120.74,41.59,83.17,21.72,142.12,198.53,1.52,0.1,13.53,0.0,0.29,0.07,0.63,65.32,3.22,4.36,0.28,14.68,4.82,29.51,0.05,0.08,0.37,0.64,0.12,7.03,29.51,12.55,2257.77,bowl,740.08,178.13,6.11,8.16,13.35,2.87,3.17,2541.37,3664.01,5858.6,183.0,63.04,126.06,32.92,215.41,300.92,2.3,0.15,20.51,0.01,0.43,0.1,0.96,99.0,4.88,6.61,0.42,22.25,7.3,44.73,0.08,0.13,0.56,0.97,0.19,10.65,44.73,19.03,3422.1
BFP257,Spinach and potato (Palak aloo),bfp_manual,237.65,57.17,5.91,1.63,2.82,0.93,2.04,394.95,532.95,1712.18,0.0,43.67,31.34,49.44,62.46,457.28,1.59,0.12,1.15,0.01,0.63,0.01,0.33,0.0,1.81,2.07,0.0,150.69,0.0,72.22,0.1,0.05,0.51,0.25,0.12,2.56,72.22,23.49,5207.79,bowl,796.33,191.57,19.81,5.46,9.45,3.13,6.83,1323.43,1785.85,5737.34,0.0,146.35,105.01,165.65,209.3,1532.3,5.32,0.39,3.85,0.05,2.11,0.04,1.11,0.0,6.07,6.93,0.0,504.93,0.0,242.0,0.33,0.18,1.71,0.83,0.39,8.58,242.0,78.73,17450.77
